"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-04","Ontario ","2016A000235","Transportation and warehousing [48-49]","Closing businesses","Number","223","units","0","v1203705331","16.9.4","3008","E","","","0"
"2020-05","Ontario ","2016A000235","Transportation and warehousing [48-49]","Closing businesses","Number","223","units","0","v1203705331","16.9.4","1728","","","","0"
"2020-06","Ontario ","2016A000235","Transportation and warehousing [48-49]","Closing businesses","Number","223","units","0","v1203705331","16.9.4","1675","","","","0"
"2020-07","Ontario ","2016A000235","Transportation and warehousing [48-49]","Closing businesses","Number","223","units","0","v1203705331","16.9.4","1460","","","","0"
"2020-08","Ontario ","2016A000235","Transportation and warehousing [48-49]","Closing businesses","Number","223","units","0","v1203705331","16.9.4","1458","","","","0"
"2019-01","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4392","","","","0"
"2019-02","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4378","","","","0"
"2019-03","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4416","","","","0"
"2019-04","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4428","","","","0"
"2019-05","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4441","","","","0"
"2019-06","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4466","","","","0"
"2019-07","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4469","","","","0"
"2019-08","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4467","","","","0"
"2019-09","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4464","","","","0"
"2019-10","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4464","","","","0"
"2019-11","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4454","","","","0"
"2019-12","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4442","","","","0"
"2020-01","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4426","","","","0"
"2020-02","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4400","","","","0"
"2020-03","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4342","","","","0"
"2020-04","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4080","","","","0"
"2020-05","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","3998","","","","0"
"2020-06","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","3960","","","","0"
"2020-07","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","3999","","","","0"
"2020-08","Ontario ","2016A000235","Information and cultural industries [51]","Active businesses","Number","223","units","0","v1203705332","16.10.1","4028","","","","0"
"2019-01","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","201","","","","0"
"2019-02","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","218","","","","0"
"2019-03","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","232","","","","0"
"2019-04","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","224","","","","0"
"2019-05","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","221","","","","0"
"2019-06","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","215","","","","0"
"2019-07","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","204","","","","0"
"2019-08","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","226","","","","0"
"2019-09","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","203","","","","0"
"2019-10","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","216","","","","0"
"2019-11","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","198","","","","0"
"2019-12","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","207","","","","0"
"2020-01","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","205","","","","0"
"2020-02","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","194","","","","0"
"2020-03","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","191","","","","0"
"2020-04","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","176","","","","0"
"2020-05","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","207","","","","0"
"2020-06","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","223","","","","0"
"2020-07","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","217","","","","0"
"2020-08","Ontario ","2016A000235","Information and cultural industries [51]","Opening businesses","Number","223","units","0","v1203705333","16.10.2","202","","","","0"
"2019-01","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4196","","","","0"
"2019-02","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4167","","","","0"
"2019-03","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4185","","","","0"
"2019-04","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4200","","","","0"
"2019-05","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4219","","","","0"
"2019-06","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4243","","","","0"
"2019-07","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4265","","","","0"
"2019-08","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4252","","","","0"
"2019-09","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4250","","","","0"
"2019-10","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4251","","","","0"
"2019-11","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4254","","","","0"
"2019-12","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4236","","","","0"
"2020-01","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4225","","","","0"
"2020-02","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4211","","","","0"
"2020-03","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","4151","","","","0"
"2020-04","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","3899","","","","0"
"2020-05","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","3791","","","","0"
"2020-06","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","3730","","","","0"
"2020-07","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","3782","","","","0"
"2020-08","Ontario ","2016A000235","Information and cultural industries [51]","Continuing businesses","Number","223","units","0","v1203705334","16.10.3","3841","","","","0"
"2019-01","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","224","","","","0"
"2019-02","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","224","","","","0"
"2019-03","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","206","","","","0"
"2019-04","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","222","","","","0"
"2019-05","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","211","","","","0"
"2019-06","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","196","","","","0"
"2019-07","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","200","","","","0"
"2019-08","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","218","","","","0"
"2019-09","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","208","","","","0"
"2019-10","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","216","","","","0"
"2019-11","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","210","","","","0"
"2019-12","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","209","","","","0"
"2020-01","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","214","","","","0"
"2020-02","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","211","","","","0"
"2020-03","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","262","","","","0"
"2020-04","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","449","E","","","0"
"2020-05","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","291","","","","0"
"2020-06","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","268","","","","0"
"2020-07","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","180","","","","0"
"2020-08","Ontario ","2016A000235","Information and cultural industries [51]","Closing businesses","Number","223","units","0","v1203705335","16.10.4","159","","","","0"
"2019-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11782","","","","0"
"2019-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11787","","","","0"
"2019-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11768","","","","0"
"2019-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11743","","","","0"
"2019-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11735","","","","0"
"2019-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11731","","","","0"
"2019-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11775","","","","0"
"2019-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11751","","","","0"
"2019-09","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11764","","","","0"
"2019-10","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11850","","","","0"
"2019-11","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11765","","","","0"
"2019-12","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11719","","","","0"
"2020-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11727","","","","0"
"2020-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11679","","","","0"
"2020-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11475","E","","","0"
"2020-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11107","","","","0"
"2020-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","10978","","","","0"
"2020-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","10867","","","","0"
"2020-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11001","","","","0"
"2020-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Active businesses","Number","223","units","0","v1203705336","16.11.1","11000","","","","0"
"2019-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","594","","","","0"
"2019-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","623","","","","0"
"2019-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","603","","","","0"
"2019-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","573","","","","0"
"2019-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","569","","","","0"
"2019-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","617","","","","0"
"2019-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","584","","","","0"
"2019-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","582","","","","0"
"2019-09","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","614","","","","0"
"2019-10","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","615","","","","0"
"2019-11","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","572","","","","0"
"2019-12","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","557","","","","0"
"2020-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","577","","","","0"
"2020-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","548","","","","0"
"2020-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","487","","","","0"
"2020-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","581","","","","0"
"2020-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","572","","","","0"
"2020-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","565","","","","0"
"2020-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","603","","","","0"
"2020-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Opening businesses","Number","223","units","0","v1203705337","16.11.2","558","","","","0"
"2019-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11170","","","","0"
"2019-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11173","","","","0"
"2019-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11182","","","","0"
"2019-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11172","","","","0"
"2019-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11148","","","","0"
"2019-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11122","","","","0"
"2019-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11189","","","","0"
"2019-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11171","","","","0"
"2019-09","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11176","","","","0"
"2019-10","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11193","","","","0"
"2019-11","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11206","","","","0"
"2019-12","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11156","","","","0"
"2020-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11142","","","","0"
"2020-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11135","","","","0"
"2020-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","11015","","","","0"
"2020-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","10531","","","","0"
"2020-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","10383","","","","0"
"2020-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","10321","","","","0"
"2020-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","10392","","","","0"
"2020-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Continuing businesses","Number","223","units","0","v1203705338","16.11.3","10440","","","","0"
"2019-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","631","","","","0"
"2019-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","626","","","","0"
"2019-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","576","","","","0"
"2019-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","608","","","","0"
"2019-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","610","","","","0"
"2019-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","581","","","","0"
"2019-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","567","","","","0"
"2019-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","613","","","","0"
"2019-09","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","577","","","","0"
"2019-10","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","580","","","","0"
"2019-11","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","609","","","","0"
"2019-12","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","612","","","","0"
"2020-01","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","586","","","","0"
"2020-02","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","607","","","","0"
"2020-03","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","622","","","","0"
"2020-04","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","962","E","","","0"
"2020-05","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","749","E","","","0"
"2020-06","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","616","","","","0"
"2020-07","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","508","","","","0"
"2020-08","Ontario ","2016A000235","Finance and insurance and Management of companies and enterprises [52, 55]","Closing businesses","Number","223","units","0","v1203705339","16.11.4","569","","","","0"
"2019-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15254","","","","0"
"2019-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15241","","","","0"
"2019-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15269","","","","0"
"2019-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15218","","","","0"
"2019-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15193","","","","0"
"2019-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15262","","","","0"
"2019-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15249","","","","0"
"2019-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15231","","","","0"
"2019-09","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15268","","","","0"
"2019-10","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15298","","","","0"
"2019-11","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15231","","","","0"
"2019-12","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15242","","","","0"
"2020-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15229","","","","0"
"2020-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","15193","","","","0"
"2020-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","14610","E","","","0"
"2020-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","13608","E","","","0"
"2020-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","13051","","","","0"
"2020-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","12765","","","","0"
"2020-07","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","13035","","","","0"
"2020-08","Ontario ","2016A000235","Real estate and rental and leasing [53]","Active businesses","Number","223","units","0","v1203705340","16.12.1","13089","","","","0"
"2019-01","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","760","","","","0"
"2019-02","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","757","","","","0"
"2019-03","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","804","","","","0"
"2019-04","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","767","","","","0"
"2019-05","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","774","","","","0"
"2019-06","Ontario ","2016A000235","Real estate and rental and leasing [53]","Opening businesses","Number","223","units","0","v1203705341","16.12.2","722","","","","0"
